vaccinated_count,vaccinated_pct,unvaccinated_count,unvaccinated_pct,difference,age_group,icd
0.0,0.0,12.0,0.0002356637863315004,-0.0002356637863315004,<50,I77
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,I78
17.0,0.00761990138951143,289.0,0.005675569520816968,0.0019443318686944624,<50,I80
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,I81
4.0,0.0017929179740026895,63.0,0.0012372348782403772,0.0005556830957623123,<50,I82
0.0,0.0,11.0,0.00021602513747054204,-0.00021602513747054204,<50,I83
5.0,0.0022411474675033617,55.0,0.00108012568735271,0.0011610217801506517,<50,I85
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,I86
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,I87
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,I89
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,I95
1.0,0.00044822949350067237,0.0,0.0,0.00044822949350067237,<50,J01
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J03
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,J04
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J05
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,J06
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,J09
6.0,0.002689376961004034,32.0,0.0006284367635506677,0.0020609401974533664,<50,J10
0.0,0.0,25.0,0.0004909662215239591,-0.0004909662215239591,<50,J11
1.0,0.00044822949350067237,38.0,0.0007462686567164179,-0.00029803916321574555,<50,J12
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,J13
10.0,0.0044822949350067235,97.0,0.0019049489395129614,0.002577345995493762,<50,J15
0.0,0.0,15.0,0.0002945797329143755,-0.0002945797329143755,<50,J16
38.0,0.01703272075302555,854.0,0.016771406127258446,0.0002613146257671034,<50,J18
2.0,0.0008964589870013447,35.0,0.0006873527101335428,0.00020910627686780193,<50,J20
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,J21
0.0,0.0,8.0,0.00015710919088766692,-0.00015710919088766692,<50,J22
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J38
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,J39
1.0,0.00044822949350067237,6.0,0.0001178318931657502,0.00033039760033492214,<50,J40
1.0,0.00044822949350067237,9.0,0.00017674783974862528,0.0002714816537520471,<50,J41
0.0,0.0,31.0,0.0006087981146897094,-0.0006087981146897094,<50,J42
1.0,0.00044822949350067237,17.0,0.00033385703063629223,0.00011437246286438013,<50,J43
8.0,0.003585835948005379,152.0,0.0029850746268656717,0.0006007613211397073,<50,J44
0.0,0.0,123.0,0.002415553809897879,-0.002415553809897879,<50,J45
0.0,0.0,26.0,0.0005106048703849175,-0.0005106048703849175,<50,J46
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,J47
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J64
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J66
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,J67
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,J68
3.0,0.001344688480502017,17.0,0.00033385703063629223,0.0010108314498657248,<50,J69
0.0,0.0,9.0,0.00017674783974862528,-0.00017674783974862528,<50,J70
1.0,0.00044822949350067237,12.0,0.0002356637863315004,0.00021256570716917197,<50,J80
1.0,0.00044822949350067237,46.0,0.0009033778476040848,-0.00045514835410341245,<50,J81
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,J82
5.0,0.0022411474675033617,106.0,0.0020816967792615867,0.00015945068824177499,<50,J84
0.0,0.0,28.0,0.0005498821681068342,-0.0005498821681068342,<50,J85
0.0,0.0,8.0,0.00015710919088766692,-0.00015710919088766692,<50,J86
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,J90
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,J94
2.0,0.0008964589870013447,81.0,0.0015907305577376276,-0.0006942715707362829,<50,J96
0.0,0.0,8.0,0.00015710919088766692,-0.00015710919088766692,<50,J98
1.0,0.00044822949350067237,0.0,0.0,0.00044822949350067237,<50,K12
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,K20
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,K21
2.0,0.0008964589870013447,30.0,0.000589159465828751,0.0003072995211725937,<50,K22
5.0,0.0022411474675033617,83.0,0.0016300078554595443,0.0006111396120438174,<50,K25
4.0,0.0017929179740026895,84.0,0.0016496465043205027,0.00014327146968218674,<50,K26
0.0,0.0,10.0,0.00019638648860958367,-0.00019638648860958367,<50,K27
1.0,0.00044822949350067237,5.0,9.819324430479184e-05,0.00035003624919588053,<50,K28
0.0,0.0,15.0,0.0002945797329143755,-0.0002945797329143755,<50,K29
0.0,0.0,10.0,0.00019638648860958367,-0.00019638648860958367,<50,K31
0.0,0.0,16.0,0.00031421838177533385,-0.00031421838177533385,<50,K35
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,K36
2.0,0.0008964589870013447,3.0,5.89159465828751e-05,0.0008375430404184696,<50,K42
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,K43
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,K44
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,K45
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,K46
0.0,0.0,47.0,0.0009230164964650433,-0.0009230164964650433,<50,K50
0.0,0.0,19.0,0.00037313432835820896,-0.00037313432835820896,<50,K51
0.0,0.0,22.0,0.00043205027494108407,-0.00043205027494108407,<50,K52
2.0,0.0008964589870013447,46.0,0.0009033778476040848,-6.918860602740076e-06,<50,K55
7.0,0.0031376064545047063,99.0,0.0019442262372348783,0.001193380217269828,<50,K56
0.0,0.0,21.0,0.0004124116260801257,-0.0004124116260801257,<50,K57
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,K58
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,K59
1.0,0.00044822949350067237,3.0,5.89159465828751e-05,0.00038931354691779726,<50,K61
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,K62
2.0,0.0008964589870013447,27.0,0.0005302435192458759,0.00036621546775546883,<50,K63
6.0,0.002689376961004034,105.0,0.0020620581304006285,0.0006273188306034055,<50,K65
0.0,0.0,8.0,0.00015710919088766692,-0.00015710919088766692,<50,K66
132.0,0.05916629314208875,2014.0,0.03955223880597015,0.019614054336118604,<50,K70
5.0,0.0022411474675033617,47.0,0.0009230164964650433,0.0013181309710383186,<50,K71
7.0,0.0031376064545047063,176.0,0.0034564021995286726,-0.0003187957450239663,<50,K72
1.0,0.00044822949350067237,30.0,0.000589159465828751,-0.00014092997232807865,<50,K73
18.0,0.008068130883012102,780.0,0.015318146111547526,-0.0072500152285354235,<50,K74
4.0,0.0017929179740026895,20.0,0.00039277297721916735,0.0014001449967835221,<50,K75
14.0,0.0062752129090094125,178.0,0.003495679497250589,0.0027795334117588235,<50,K76
1.0,0.00044822949350067237,43.0,0.0008444619010212097,-0.00039623240752053733,<50,K80
1.0,0.00044822949350067237,7.0,0.00013747054202670856,0.0003107589514739638,<50,K81
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,K82
0.0,0.0,13.0,0.00025530243519245873,-0.00025530243519245873,<50,K83
10.0,0.0044822949350067235,241.0,0.004732914375490966,-0.0002506194404842425,<50,K85
4.0,0.0017929179740026895,73.0,0.0014336213668499607,0.00035929660715272875,<50,K86
1.0,0.00044822949350067237,4.0,7.855459544383346e-05,0.0003696748980568389,<50,K90
1.0,0.00044822949350067237,43.0,0.0008444619010212097,-0.00039623240752053733,<50,K92
2.0,0.0008964589870013447,4.0,7.855459544383346e-05,0.0008179043915575113,<50,L02
2.0,0.0008964589870013447,10.0,0.00019638648860958367,0.0007000724983917611,<50,L03
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,L51
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,L85
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,L88
0.0,0.0,14.0,0.0002749410840534171,-0.0002749410840534171,<50,L89
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,L93
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,M00
1.0,0.00044822949350067237,10.0,0.00019638648860958367,0.0002518430048910887,<50,M05
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,M06
1.0,0.00044822949350067237,10.0,0.00019638648860958367,0.0002518430048910887,<50,M08
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,M30
0.0,0.0,19.0,0.00037313432835820896,-0.00037313432835820896,<50,M31
4.0,0.0017929179740026895,63.0,0.0012372348782403772,0.0005556830957623123,<50,M32
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,M33
1.0,0.00044822949350067237,14.0,0.0002749410840534171,0.00017328840944725525,<50,M34
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,M35
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,M41
1.0,0.00044822949350067237,3.0,5.89159465828751e-05,0.00038931354691779726,<50,M46
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,M48
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,M51
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,M70
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,M80
1.0,0.00044822949350067237,2.0,3.927729772191673e-05,0.00040895219577875564,<50,M86
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,N00
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N01
0.0,0.0,17.0,0.00033385703063629223,-0.00033385703063629223,<50,N03
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N04
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,N05
3.0,0.001344688480502017,40.0,0.0007855459544383347,0.0005591425260636823,<50,N10
0.0,0.0,41.0,0.000805184603299293,-0.000805184603299293,<50,N11
2.0,0.0008964589870013447,17.0,0.00033385703063629223,0.0005626019563650525,<50,N12
1.0,0.00044822949350067237,17.0,0.00033385703063629223,0.00011437246286438013,<50,N13
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N14
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,N15
3.0,0.001344688480502017,70.0,0.0013747054202670856,-3.0016939765068612e-05,<50,N17
3.0,0.001344688480502017,176.0,0.0034564021995286726,-0.0021117137190266554,<50,N18
0.0,0.0,12.0,0.0002356637863315004,-0.0002356637863315004,<50,N19
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,N20
1.0,0.00044822949350067237,0.0,0.0,0.00044822949350067237,<50,N21
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,N25
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,N26
0.0,0.0,15.0,0.0002945797329143755,-0.0002945797329143755,<50,N28
1.0,0.00044822949350067237,5.0,9.819324430479184e-05,0.00035003624919588053,<50,N30
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N31
1.0,0.00044822949350067237,2.0,3.927729772191673e-05,0.00040895219577875564,<50,N32
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,N34
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N35
0.0,0.0,14.0,0.0002749410840534171,-0.0002749410840534171,<50,N39
1.0,0.00044822949350067237,13.0,0.00025530243519245873,0.00019292705830821364,<50,N70
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,N71
1.0,0.00044822949350067237,0.0,0.0,0.00044822949350067237,<50,N72
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,N73
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,N80
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,N83
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,N87
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,O00
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O02
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,O03
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,O04
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O05
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,O06
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O07
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O08
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,O14
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,O15
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,O22
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,O44
1.0,0.00044822949350067237,4.0,7.855459544383346e-05,0.0003696748980568389,<50,O45
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O46
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O62
2.0,0.0008964589870013447,9.0,0.00017674783974862528,0.0007197111472527194,<50,O67
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O68
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O69
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O70
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,O71
0.0,0.0,11.0,0.00021602513747054204,-0.00021602513747054204,<50,O72
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,O74
0.0,0.0,16.0,0.00031421838177533385,-0.00031421838177533385,<50,O75
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O82
1.0,0.00044822949350067237,2.0,3.927729772191673e-05,0.00040895219577875564,<50,O85
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O86
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,O87
1.0,0.00044822949350067237,11.0,0.00021602513747054204,0.00023220435603013033,<50,O88
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,O90
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O95
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,O96
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q01
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,Q02
1.0,0.00044822949350067237,12.0,0.0002356637863315004,0.00021256570716917197,<50,Q03
0.0,0.0,8.0,0.00015710919088766692,-0.00015710919088766692,<50,Q04
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q05
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q06
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,Q07
0.0,0.0,20.0,0.00039277297721916735,-0.00039277297721916735,<50,Q20
6.0,0.002689376961004034,56.0,0.0010997643362136685,0.0015896126247903655,<50,Q21
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,Q22
1.0,0.00044822949350067237,12.0,0.0002356637863315004,0.00021256570716917197,<50,Q23
4.0,0.0017929179740026895,15.0,0.0002945797329143755,0.001498338241088314,<50,Q24
0.0,0.0,25.0,0.0004909662215239591,-0.0004909662215239591,<50,Q25
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,Q27
2.0,0.0008964589870013447,6.0,0.0001178318931657502,0.0007786270938355945,<50,Q28
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q31
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q33
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q37
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q40
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q41
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q42
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q43
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q45
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,Q60
1.0,0.00044822949350067237,9.0,0.00017674783974862528,0.0002714816537520471,<50,Q61
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q62
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q67
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,Q74
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,Q76
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q78
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q80
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,Q81
2.0,0.0008964589870013447,8.0,0.00015710919088766692,0.0007393497961136778,<50,Q85
0.0,0.0,9.0,0.00017674783974862528,-0.00017674783974862528,<50,Q87
0.0,0.0,4.0,7.855459544383346e-05,-7.855459544383346e-05,<50,Q89
10.0,0.0044822949350067235,70.0,0.0013747054202670856,0.003107589514739638,<50,Q90
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q93
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q95
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,Q96
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,Q99
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,R04
3.0,0.001344688480502017,51.0,0.0010015710919088767,0.0003431173885931403,<50,R09
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,R56
0.0,0.0,13.0,0.00025530243519245873,-0.00025530243519245873,<50,R57
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,R58
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,R63
1.0,0.00044822949350067237,5.0,9.819324430479184e-05,0.00035003624919588053,<50,R64
2.0,0.0008964589870013447,35.0,0.0006873527101335428,0.00020910627686780193,<50,R96
3.0,0.001344688480502017,107.0,0.002101335428122545,-0.000756646947620528,<50,R98
79.0,0.035410129986553115,941.0,0.018479968578161823,0.016930161408391292,<50,R99
2.0,0.0008964589870013447,32.0,0.0006284367635506677,0.00026802222345067705,<50,S01
3.0,0.001344688480502017,674.0,0.01323644933228594,-0.011891760851783922,<50,S02
63.0,0.02823845809054236,1758.0,0.03452474469756481,-0.006286286607022448,<50,S06
3.0,0.001344688480502017,139.0,0.002729772191673213,-0.001385083711171196,<50,S07
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,S08
2.0,0.0008964589870013447,48.0,0.0009426551453260016,-4.6196158324656855e-05,<50,S09
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S10
3.0,0.001344688480502017,40.0,0.0007855459544383347,0.0005591425260636823,<50,S11
0.0,0.0,94.0,0.0018460329929300865,-0.0018460329929300865,<50,S12
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,S13
3.0,0.001344688480502017,63.0,0.0012372348782403772,0.00010745360226163984,<50,S14
4.0,0.0017929179740026895,46.0,0.0009033778476040848,0.0008895401263986047,<50,S15
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S17
1.0,0.00044822949350067237,44.0,0.0008641005498821681,-0.0004158710563814958,<50,S18
0.0,0.0,10.0,0.00019638648860958367,-0.00019638648860958367,<50,S19
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S20
0.0,0.0,34.0,0.0006677140612725845,-0.0006677140612725845,<50,S21
2.0,0.0008964589870013447,155.0,0.003043990573448547,-0.002147531586447202,<50,S22
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S24
8.0,0.003585835948005379,224.0,0.004399057344854674,-0.000813221396849295,<50,S25
9.0,0.004034065441506051,192.0,0.0037706205813040064,0.00026344486020204484,<50,S26
10.0,0.0044822949350067235,287.0,0.005636292223095051,-0.0011539972880883279,<50,S27
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,S28
0.0,0.0,32.0,0.0006284367635506677,-0.0006284367635506677,<50,S29
0.0,0.0,18.0,0.00035349567949725057,-0.00035349567949725057,<50,S31
4.0,0.0017929179740026895,54.0,0.0010604870384917518,0.0007324309355109377,<50,S32
1.0,0.00044822949350067237,30.0,0.000589159465828751,-0.00014092997232807865,<50,S35
4.0,0.0017929179740026895,136.0,0.002670856245090338,-0.0008779382710876484,<50,S36
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,S37
0.0,0.0,5.0,9.819324430479184e-05,-9.819324430479184e-05,<50,S38
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,S39
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S41
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,S42
1.0,0.00044822949350067237,1.0,1.9638648860958365e-05,0.000428590844639714,<50,S45
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S49
1.0,0.00044822949350067237,6.0,0.0001178318931657502,0.00033039760033492214,<50,S51
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S52
0.0,0.0,6.0,0.0001178318931657502,-0.0001178318931657502,<50,S55
0.0,0.0,7.0,0.00013747054202670856,-0.00013747054202670856,<50,S61
2.0,0.0008964589870013447,19.0,0.00037313432835820896,0.0005233246586431358,<50,S65
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S69
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,S71
0.0,0.0,27.0,0.0005302435192458759,-0.0005302435192458759,<50,S72
0.0,0.0,2.0,3.927729772191673e-05,-3.927729772191673e-05,<50,S75
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S77
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S81
1.0,0.00044822949350067237,24.0,0.0004713275726630008,-2.3098079162328427e-05,<50,S82
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S85
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S88
0.0,0.0,1.0,1.9638648860958365e-05,-1.9638648860958365e-05,<50,S91
0.0,0.0,3.0,5.89159465828751e-05,-5.89159465828751e-05,<50,S92
0.0,0.0,26.0,0.0005106048703849175,-0.0005106048703849175,<50,T01
2.0,0.0008964589870013447,136.0,0.002670856245090338,-0.0017743972580889931,<50,T02
