country,wave,search_start,search_end,segment_start,segment_end,peak_week,n_weeks,slope_deaths_per_million_per_week,intercept,r2,delta_cum_over_segment,status
Ukraine,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2021-11-21,16,36.488616176470586,2021.1409411764703,0.95558179985397,610.931,ok
United Arab Emirates,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-07-05,2020-05-10,12,2.4832202797202796,7.72470512820513,0.905355335459259,27.728,ok
United Arab Emirates,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-20,2021-04-18,2021-03-07,18,6.230284829721363,52.56035672514619,0.9698465906534968,89.435,ok
United Arab Emirates,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-24,2021-07-11,26,2.292462905982906,156.5453675213675,0.9736212564358045,52.528999999999996,ok
United Arab Emirates,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-03-06,2022-02-06,9,1.7248666666666683,212.80386666666664,0.9474415596145391,12.497000000000014,ok
United Kingdom,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-06-07,2020-04-26,10,72.61419393939394,218.9999272727273,0.9225693363860957,664.5409999999999,ok
United Kingdom,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-08,2021-03-07,2021-01-31,18,80.52750773993806,865.4160175438599,0.9742543719222272,1218.596,ok
United Kingdom,delta_2021,2021-05-01,2021-11-30,2021-07-18,2021-11-28,2021-11-14,20,13.860867669172931,2259.398057142857,0.9925457331924604,254.82799999999997,ok
United Kingdom,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-01-30,23,16.678104743083004,2510.7022391304345,0.9956754244602243,362.36799999999994,ok
United States,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-04-26,27,20.36105616605617,136.94123280423275,0.9808013180106093,571.7090000000001,ok
United States,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-04-18,2021-01-31,29,43.96884975369457,523.4399310344829,0.9758821783081796,1033.815,ok
United States,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-10-03,31,20.23749233870968,1604.1214858870967,0.9143536309305544,585.7510000000002,ok
United States,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-02-13,23,33.449577075098816,2239.5061739130433,0.9690548218041236,635.21,ok
United States Virgin Islands,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-10-11,2020-09-13,26,7.887024615384615,9.878461538461536,0.8203628467414209,196.48399999999998,ok
United States Virgin Islands,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2020-11-22,2020-10-04,8,5.778821428571433,228.26875,0.8750027037424395,34.67300000000003,ok
United States Virgin Islands,delta_2021,2021-05-01,2021-11-30,2021-07-25,2021-11-28,2021-09-12,19,35.484735087719294,428.25017368421044,0.950585086386111,577.894,ok
United States Virgin Islands,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-06,16,21.042185294117647,937.2933602941177,0.9095600400314997,277.39,ok
Uruguay,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-10-11,2020-05-03,28,0.4791663929939793,2.1783251231527077,0.98712733894623,13.27,ok
Uruguay,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-04-04,2021-05-30,2021-05-02,9,115.33763333333333,302.5866888888889,0.9990297316308762,907.425,ok
Uruguay,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-07-25,2021-05-09,13,85.3801153846154,853.2014615384614,0.9606611335644974,974.074,ok
Uruguay,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-23,2022-03-27,2022-02-13,10,28.924054545454553,1881.7776545454542,0.9418773699447734,255.09400000000005,ok
Uzbekistan,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Uzbekistan,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-04-04,2021-05-30,2021-05-30,9,0.2170333333333333,0.1017555555555556,0.9782763788454635,1.688,ok
Uzbekistan,delta_2021,2021-05-01,2021-11-30,2021-06-27,2021-11-28,2021-08-15,23,0.9367569169960476,3.514673913043479,0.9710163279477668,19.147,ok
Uzbekistan,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-13,2022-02-06,17,0.49224999999999997,21.903588235294116,0.9880067789555044,7.413,ok
Vanuatu,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Vanuatu,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Vanuatu,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Vanuatu,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Vatican,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Vatican,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Vatican,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Vatican,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Venezuela,first_wave_2020,2020-02-15,2020-10-15,2020-07-05,2020-10-11,2020-09-27,15,1.664757142857143,0.21829999999999927,0.9852927357098565,22.153,ok
Venezuela,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-05-02,35,1.8038638655462182,16.321714285714297,0.9037752245778136,69.188,ok
Venezuela,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-05-02,31,3.616408467741936,78.25971169354841,0.9974881870008964,105.908,ok
Venezuela,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-20,2021-11-28,18,1.2451929824561405,180.91530409356727,0.9851904716790705,21.26600000000002,ok
Vietnam,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Vietnam,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Vietnam,delta_2021,2021-05-01,2021-11-30,2021-08-08,2021-10-24,2021-08-29,12,17.15033216783217,52.27558974358972,0.9537195434265767,183.345,ok
Vietnam,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-03,2022-01-02,20,10.164452631578946,257.853,0.948090992657442,188.994,ok
Wallis and Futuna,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Wallis and Futuna,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Wallis and Futuna,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Wallis and Futuna,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Yemen,first_wave_2020,2020-02-15,2020-10-15,2020-05-24,2020-09-06,2020-06-28,16,0.9910588235294119,2.0165588235294116,0.9502697900496714,13.971,ok
Yemen,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-03-14,2021-05-30,2021-04-11,12,1.6099055944055949,19.32893589743589,0.9358507907538726,16.613000000000003,ok
Yemen,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-09-19,31,0.6507040322580645,30.27460080645161,0.9021248721092255,18.706000000000003,ok
Yemen,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-20,16,0.34422058823529406,50.133845588235296,0.8473879413300215,5.153999999999996,ok
Zambia,first_wave_2020,2020-02-15,2020-10-15,2020-07-05,2020-10-11,2020-08-16,15,1.100482142857143,3.8582916666666662,0.9112511513930895,14.836000000000002,ok
Zambia,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-10,2021-03-28,2021-02-14,12,3.5015594405594412,25.788589743589743,0.9520186974722192,36.421,ok
Zambia,delta_2021,2021-05-01,2021-11-30,2021-06-20,2021-08-15,2021-07-11,9,12.143799999999999,91.57535555555557,0.9236768211415878,95.569,ok
Zambia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-02-13,2022-01-16,7,1.6250714285714278,186.9507857142857,0.918046133815245,9.775000000000006,ok
Zimbabwe,first_wave_2020,2020-02-15,2020-10-15,2020-07-26,2020-09-20,2020-08-16,9,1.5308333333333335,3.301333333333333,0.962082950515112,11.699,ok
Zimbabwe,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-10,2021-02-21,2021-01-31,7,10.265892857142855,35.69203571428572,0.9317183790103704,59.056999999999995,ok
Zimbabwe,delta_2021,2021-05-01,2021-11-30,2021-07-11,2021-09-05,2021-08-01,9,18.354066666666668,149.95284444444442,0.9365642818070543,145.621,ok
Zimbabwe,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-19,2022-02-13,2022-01-09,9,4.745250000000003,302.10533333333336,0.918152887812024,36.84200000000004,ok
